employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-94263610,Lisa,Garcia,Female,North Carolina,Raleigh,2019-12-04,Operations,Operations Analyst,Bachelor,62614,Satisfactory,No,1971-03-08,
00-70665302,Emma,Hoffman,Male,New York,Buffalo,2016-03-28,IT,IT Support Specialist,Bachelor,59892,Satisfactory,No,2004-08-14,
00-22494970,Julia,Hoffman,Male,Ohio,Cincinnati,2019-04-03,Sales,Sales Representative,Bachelor,74695,Satisfactory,Yes,1993-01-13,
00-47342819,William,Robles,Male,New York,New York City,2022-09-28,Sales,Sales Specialist,Bachelor,77739,Good,No,1976-02-27,
00-59535894,Keith,Beck,Female,Michigan,Grand Rapids,2019-12-26,Sales,Sales Representative,Bachelor,70520,Satisfactory,Yes,1997-11-17,
00-75504221,Patrick,Butler,Male,Michigan,Warren,2018-11-03,Customer Service,Customer Service Representative,High School,64431,Satisfactory,No,1982-06-15,
00-10331931,Theresa,Edwards,Male,New York,Buffalo,2023-08-03,Sales,Sales Representative,Bachelor,65756,Good,No,1995-01-12,
00-22501261,Brian,Manning,Female,New York,New York City,2022-03-20,Finance,Accountant,Bachelor,57723,Excellent,No,1974-02-21,
00-71532017,Christine,Norman,Female,New York,Buffalo,2021-12-04,IT,IT Support Specialist,High School,60951,Excellent,No,1978-06-20,
00-58079840,Scott,Perez,Female,Virginia,Richmond,2023-09-04,IT,IT Support Specialist,Bachelor,56181,Excellent,No,1967-09-07,
00-81729237,Janet,Holland,Female,Michigan,Detroit,2019-10-21,Finance,Accounts Payable Specialist,Bachelor,54938,Good,No,1981-05-02,
00-67665720,Brianna,Rodgers,Female,Ohio,Cleveland,2023-03-18,Operations,Logistics Coordinator,Bachelor,63329,Satisfactory,No,1985-07-06,
00-76399516,Kimberly,Brandt,Male,New York,Buffalo,2017-04-25,Operations,Inventory Specialist,Bachelor,61110,Good,Yes,1993-04-25,
00-48063218,Shane,Lucero,Male,Michigan,Detroit,2018-01-29,Operations,Inventory Specialist,High School,57537,Good,No,1980-05-20,
00-87568940,Jacob,Thompson,Male,Illinois,Chicago,2017-07-19,IT,Software Developer,Master,75399,Needs Improvement,Yes,1983-06-29,
00-75140950,David,Williams,Male,New York,New York City,2023-04-19,Sales,Sales Specialist,PhD,73832,Good,No,1996-10-17,
00-16497381,Angela,Anderson,Female,New York,Rochester,2015-08-15,Customer Service,Customer Service Representative,Bachelor,60018,Good,Yes,1967-09-08,
00-94044392,Meghan,Smith,Female,Pennsylvania,Philadelphia,2023-07-01,Operations,Inventory Specialist,High School,60563,Good,Yes,1997-03-09,
00-71684020,Jenna,Moore,Male,New York,New York City,2015-03-01,Operations,Logistics Coordinator,Bachelor,61802,Excellent,No,2003-09-27,
00-31204188,Sarah,Carlson,Male,New York,New York City,2019-10-28,Operations,Logistics Coordinator,Bachelor,72882,Satisfactory,No,1974-06-26,
00-10090721,Sarah,Gilbert,Male,New York,Buffalo,2024-09-14,Sales,Sales Specialist,Bachelor,68030,Good,No,1982-07-24,
00-67418250,Kevin,Tyler,Male,New York,Buffalo,2017-08-02,Marketing,Content Creator,Bachelor,62720,Satisfactory,No,1976-06-17,
00-27705074,Michael,Bowers,Male,New York,New York City,2023-05-04,IT,IT Support Specialist,High School,59698,Satisfactory,No,1985-07-31,
00-50515702,Alicia,Krueger,Male,New York,New York City,2017-07-22,Marketing,Marketing Coordinator,Bachelor,78542,Satisfactory,No,1985-11-12,
00-46778269,Carlos,Wagner,Female,New York,Rochester,2016-06-10,Finance,Financial Analyst,PhD,86270,Good,No,1984-04-09,
00-58376818,Amy,Powell,Female,North Carolina,Greensboro,2017-05-16,Operations,Logistics Coordinator,Bachelor,53817,Good,Yes,1986-09-10,
00-59908025,Jeffrey,Lewis,Male,New York,Rochester,2022-05-09,Sales,Sales Consultant,PhD,94812,Excellent,No,1967-07-04,
00-97095388,Mark,Carter,Male,Pennsylvania,Philadelphia,2017-10-20,Operations,Inventory Specialist,High School,58626,Good,No,1989-05-17,
00-63196064,Christine,Wells,Female,Illinois,Naperville,2021-08-07,Operations,Inventory Specialist,Bachelor,53800,Good,No,1989-07-02,
00-41426254,Madison,Zavala,Female,New York,New York City,2019-01-04,IT,Software Developer,Master,92913,Satisfactory,No,1986-05-14,
00-22240547,Danny,Reed,Female,New York,Rochester,2022-04-04,Customer Service,Customer Service Representative,Bachelor,53793,Needs Improvement,Yes,1974-05-18,
00-10145801,Rebecca,Austin,Male,New York,Rochester,2017-08-30,Sales,Sales Specialist,Master,86801,Needs Improvement,No,1992-09-22,
00-20460758,John,Williams,Male,New York,Buffalo,2017-12-10,IT,IT Manager,PhD,119351,Satisfactory,No,1970-10-23,
00-40358823,Manuel,Moon,Male,New York,New York City,2020-02-14,Finance,Accountant,Bachelor,67305,Needs Improvement,No,1987-09-29,
00-69735865,Paul,Fernandez,Female,New York,Buffalo,2015-04-20,Operations,Logistics Coordinator,Bachelor,52072,Excellent,No,1999-12-07,
00-56113741,Angel,Black,Female,North Carolina,Charlotte,2023-10-27,Operations,Logistics Coordinator,Bachelor,53365,Satisfactory,No,1987-12-03,
00-66682016,Nicholas,Lang,Male,Pennsylvania,Allentown,2022-06-23,Operations,Logistics Coordinator,Bachelor,68617,Good,Yes,1979-08-27,
00-74115841,Tommy,Phillips,Female,New York,Buffalo,2016-09-10,Sales,Sales Manager,Master,112712,Good,No,1988-04-14,
00-61414775,James,Palmer,Female,New York,New York City,2016-02-07,Customer Service,Customer Service Representative,High School,60135,Good,No,1975-05-31,
00-23747542,Gary,Huber,Male,New York,Rochester,2016-07-27,Sales,Sales Consultant,Bachelor,90670,Good,Yes,1984-04-12,
00-59333294,Amanda,Sims,Male,New York,Rochester,2023-03-23,Operations,Logistics Coordinator,Bachelor,65710,Satisfactory,Yes,1987-07-11,
00-28405182,Ellen,Ayala,Male,New York,Buffalo,2018-12-02,Operations,Logistics Coordinator,Bachelor,60214,Good,No,1999-07-16,
00-27870584,Gina,Houston,Female,Virginia,Richmond,2021-03-21,IT,Software Developer,Master,88551,Good,No,1972-10-24,
00-29173414,Amanda,Park,Male,New York,Buffalo,2016-10-14,Finance,Accountant,Bachelor,77000,Satisfactory,No,1984-04-06,
00-85603667,Kimberly,Lucas,Male,Illinois,Aurora,2015-01-29,Finance,Financial Analyst,Bachelor,87795,Satisfactory,No,1975-03-19,
00-97244236,Julie,Hernandez,Male,New York,Rochester,2017-06-28,Operations,Logistics Coordinator,Bachelor,63494,Excellent,No,1994-08-11,
00-57135617,Jennifer,Johnson,Female,New York,New York City,2022-01-29,Operations,Inventory Specialist,High School,55071,Needs Improvement,No,1985-01-27,
00-94299475,Brian,Bauer,Male,New York,New York City,2022-08-05,Marketing,Content Creator,Bachelor,73423,Excellent,Yes,1978-12-09,
00-65258766,Chad,Underwood,Male,New York,Buffalo,2021-12-20,Operations,Inventory Specialist,Bachelor,68367,Satisfactory,Yes,1996-11-09,
00-69375757,Jonathan,Hughes,Female,Michigan,Detroit,2023-09-02,Sales,Sales Specialist,PhD,65181,Satisfactory,Yes,1998-08-17,
00-21635070,Richard,Stewart,Male,Pennsylvania,Pittsburgh,2023-06-01,Operations,Inventory Specialist,Bachelor,62415,Excellent,No,1985-06-21,
00-28792245,Emily,Nichols,Male,Ohio,Columbus,2022-09-07,Customer Service,Customer Service Representative,Bachelor,68316,Needs Improvement,Yes,2002-09-16,
00-89131271,Jennifer,Brown,Female,New York,Buffalo,2022-10-17,HR,HR Coordinator,Bachelor,60742,Good,No,1971-02-27,
00-57182314,Brenda,Haynes,Male,Virginia,Richmond,2024-01-29,Operations,Inventory Specialist,Bachelor,60730,Excellent,No,1993-03-08,
00-52211967,Michael,Shaw,Male,Michigan,Grand Rapids,2023-04-23,Operations,Inventory Specialist,Bachelor,58702,Good,No,2003-11-02,
00-43257324,Kristin,Turner,Female,North Carolina,Charlotte,2017-02-03,Operations,Inventory Specialist,High School,63653,Good,Yes,1974-06-19,
00-21307671,Juan,Mcintosh,Female,New York,Rochester,2017-05-29,Operations,Logistics Coordinator,Bachelor,63193,Good,No,1972-09-07,
00-90664728,Randall,Guerrero,Male,New York,Rochester,2021-07-04,IT,IT Support Specialist,High School,60783,Excellent,Yes,1983-12-24,
00-91549765,Eric,Robinson,Female,New York,Buffalo,2017-10-18,Customer Service,Help Desk Technician,Bachelor,55346,Good,No,2003-05-25,
00-13600310,Peter,Salinas,Male,New York,Buffalo,2023-07-31,Sales,Sales Representative,Bachelor,81385,Satisfactory,Yes,2002-02-06,
00-98369672,Kenneth,Walters,Male,New York,Buffalo,2023-04-26,Customer Service,Support Specialist,Bachelor,72951,Good,No,1984-07-25,
00-37574457,Erica,Sloan,Male,Michigan,Grand Rapids,2020-11-04,Operations,Operations Analyst,Bachelor,74951,Satisfactory,No,1981-07-27,
00-78386961,Michelle,Wong,Female,New York,New York City,2017-01-05,Sales,Sales Representative,Bachelor,70134,Good,No,1980-09-10,
00-62579931,Angela,Peters,Male,New York,New York City,2017-02-17,Customer Service,Customer Service Representative,Bachelor,61534,Satisfactory,No,1971-08-18,
00-17324144,Bobby,Armstrong,Male,Pennsylvania,Allentown,2023-06-03,Customer Service,Customer Service Representative,High School,61906,Good,Yes,1987-10-03,
00-42123815,Amanda,Arroyo,Female,New York,New York City,2020-04-28,Operations,Logistics Coordinator,Bachelor,62492,Good,Yes,2002-01-14,
00-25132198,Jason,Figueroa,Female,New York,New York City,2017-10-09,Operations,Operations Analyst,Bachelor,73333,Good,No,1989-05-02,
00-95641960,Maurice,Gutierrez,Female,New York,Rochester,2020-09-07,IT,IT Support Specialist,High School,57169,Excellent,No,1972-02-12,
00-80905413,Melissa,Thomas,Female,New York,Buffalo,2023-03-13,Operations,Inventory Specialist,Bachelor,59637,Good,No,1996-12-23,
00-11619606,Jeffrey,Davenport,Male,Michigan,Grand Rapids,2024-03-16,Operations,Logistics Coordinator,Bachelor,67246,Good,No,1986-01-16,
00-52476240,Danny,Lambert,Female,Michigan,Warren,2017-08-09,Customer Service,Customer Service Representative,High School,63564,Excellent,No,1980-12-08,
00-86286724,Melissa,York,Male,Michigan,Detroit,2019-12-29,IT,IT Support Specialist,Bachelor,65445,Satisfactory,No,1974-04-30,
00-83330690,Veronica,Dunn,Male,New York,Buffalo,2022-09-08,Operations,Operations Analyst,Bachelor,80779,Satisfactory,No,1981-02-13,
00-73218512,Andrea,Roberts,Female,New York,Buffalo,2024-01-27,Operations,Operations Analyst,Bachelor,79914,Excellent,No,1979-04-10,
00-19796799,John,Gonzalez,Female,New York,Rochester,2015-08-14,Operations,Inventory Specialist,Bachelor,66794,Needs Improvement,No,1972-12-13,
00-19064068,Tony,Rivera,Female,New York,Buffalo,2015-02-19,IT,Software Developer,Master,92976,Good,No,2001-08-30,
00-38956527,Emily,Young,Female,Michigan,Grand Rapids,2015-04-21,Operations,Operations Manager,Bachelor,86779,Good,Yes,1978-06-23,
00-18115992,Christine,Mccullough,Male,New York,Rochester,2024-05-03,Customer Service,Help Desk Technician,Bachelor,94318,Good,No,1989-05-01,
00-63415303,Todd,Murphy,Male,Michigan,Detroit,2020-09-13,IT,Software Developer,Bachelor,99018,Needs Improvement,No,1982-04-13,
00-94365330,Kevin,Silva,Female,North Carolina,Raleigh,2022-08-08,Operations,Operations Analyst,Master,78416,Satisfactory,No,2000-01-26,
00-65758338,Ashley,Aguirre,Female,North Carolina,Charlotte,2019-06-16,Sales,Sales Representative,Bachelor,71029,Excellent,Yes,1978-12-28,
00-63992760,Gary,Edwards,Female,New York,New York City,2016-11-01,Sales,Sales Specialist,Bachelor,61448,Good,No,2000-08-08,
00-82016510,Jeffrey,Singh,Female,Michigan,Grand Rapids,2020-06-18,Operations,Inventory Specialist,Bachelor,56569,Good,Yes,1990-04-21,
00-30492422,Joshua,Ward,Female,New York,Buffalo,2017-09-21,Customer Service,Customer Service Manager,Master,88754,Good,Yes,1965-08-16,
00-51594998,Jessica,Humphrey,Female,New York,Buffalo,2016-06-28,Operations,Logistics Coordinator,Bachelor,53739,Good,No,1976-11-29,
00-37272705,Sean,Hampton,Male,Michigan,Warren,2024-07-08,Sales,Sales Consultant,Bachelor,86604,Good,No,1975-07-10,
00-30854365,Andrea,Thompson,Male,New York,Buffalo,2020-08-23,Operations,Inventory Specialist,Bachelor,62946,Satisfactory,No,1984-07-26,
00-62443094,Christopher,Ramirez,Male,New York,New York City,2020-11-16,Operations,Inventory Specialist,Bachelor,62760,Good,No,1991-09-29,
00-97219985,Donald,Ryan,Female,New York,Buffalo,2022-04-13,IT,Software Developer,Master,85031,Satisfactory,No,1995-09-16,
00-18873816,Jessica,Sims,Male,Illinois,Naperville,2018-10-10,Operations,Operations Analyst,Bachelor,69666,Good,No,2003-12-23,
00-68718382,Charles,Smith,Male,New York,New York City,2022-07-16,Sales,Sales Representative,Bachelor,65416,Good,No,1995-10-20,
00-42029368,Crystal,Hess,Female,New York,Buffalo,2016-08-12,Operations,Inventory Specialist,Bachelor,53865,Needs Improvement,Yes,2000-05-07,
00-21571285,Richard,Lawrence,Female,Illinois,Chicago,2024-12-17,Operations,Logistics Coordinator,Bachelor,58424,Good,Yes,1972-05-20,
00-25567455,Benjamin,Green,Female,North Carolina,Charlotte,2019-12-14,Operations,Inventory Specialist,Bachelor,62177,Satisfactory,No,1981-06-13,
00-91716102,Yolanda,Kennedy,Male,New York,Rochester,2016-10-28,Finance,Accountant,Bachelor,65235,Good,No,1967-03-10,
00-99399687,Edgar,Long,Female,Michigan,Grand Rapids,2022-12-13,Sales,Sales Consultant,Bachelor,69591,Good,No,1984-10-15,
00-33574794,Kelsey,Quinn,Female,Michigan,Grand Rapids,2016-04-23,Operations,Logistics Coordinator,Bachelor,60336,Good,Yes,1986-07-05,
00-28416255,Dennis,Mason,Female,New York,Rochester,2022-02-05,Operations,Logistics Coordinator,Bachelor,63089,Good,Yes,1980-12-21,
00-31989243,Randy,Shaw,Male,New York,Rochester,2020-09-14,Finance,Financial Analyst,Bachelor,103313,Satisfactory,No,1967-11-24,
00-56533974,John,Maynard,Female,New York,New York City,2020-08-26,Marketing,Marketing Manager,Bachelor,100161,Good,No,1988-11-12,
00-44795538,Gabrielle,Todd,Male,North Carolina,Raleigh,2017-02-24,Operations,Logistics Coordinator,Bachelor,71033,Good,Yes,1988-03-05,
00-27036337,Sean,White,Female,New York,Rochester,2022-08-08,Customer Service,Support Specialist,High School,58081,Good,Yes,2001-04-15,
00-46072958,Donna,Faulkner,Male,New York,Buffalo,2022-10-13,Sales,Sales Consultant,Bachelor,90204,Good,No,1972-06-14,
00-25845304,Jessica,Crosby,Male,New York,New York City,2023-01-16,Finance,Accountant,Bachelor,87398,Good,No,1966-03-31,
00-13940129,Jeffery,Freeman,Male,Michigan,Grand Rapids,2018-01-25,Sales,Sales Specialist,Bachelor,88966,Satisfactory,No,1963-01-16,
00-67622968,Joseph,Young,Male,New York,Rochester,2017-09-17,Operations,Logistics Coordinator,Bachelor,70255,Good,No,1985-08-31,
00-18572753,Jamie,Velez,Female,New York,New York City,2017-05-21,Operations,Inventory Specialist,Bachelor,62425,Satisfactory,Yes,1986-07-04,
00-87396877,Paul,Hardin,Female,New York,Buffalo,2021-12-09,Sales,Sales Consultant,Master,79879,Good,No,1976-06-06,
00-76591799,Brandon,Hooper,Female,Michigan,Warren,2019-05-06,Customer Service,Customer Service Representative,High School,56745,Good,Yes,1986-07-26,
00-58335011,Dakota,Schmitt,Male,Michigan,Warren,2016-09-03,Operations,Logistics Coordinator,Bachelor,65669,Good,Yes,1975-03-24,
00-86086168,Maria,Davenport,Male,New York,Buffalo,2017-04-13,Customer Service,Customer Service Representative,High School,55172,Excellent,No,1989-05-14,
00-31113788,Beth,Hudson,Female,New York,New York City,2017-05-27,Operations,Inventory Specialist,High School,59013,Good,Yes,2001-02-12,
00-23811663,Desiree,Diaz,Female,New York,Buffalo,2023-09-11,Sales,Sales Manager,Master,119732,Satisfactory,Yes,1986-12-20,
00-25479814,Rachel,Miller,Female,New York,New York City,2017-04-08,Operations,Inventory Specialist,High School,59741,Good,Yes,2003-09-10,
00-78293320,Nicholas,Solomon,Female,New York,Rochester,2015-07-20,Sales,Sales Consultant,Master,102461,Satisfactory,No,1975-08-11,
00-11649277,Richard,Roth,Male,Pennsylvania,Pittsburgh,2017-05-14,Operations,Operations Analyst,Bachelor,69322,Good,No,1988-12-24,
00-73319171,Tommy,Olson,Male,New York,Rochester,2018-08-23,IT,System Administrator,Master,62582,Good,Yes,2005-04-25,
00-30144023,Adam,Macias,Male,Michigan,Grand Rapids,2017-06-20,Operations,Inventory Specialist,Bachelor,59607,Needs Improvement,No,1982-02-01,
00-14746418,Gabriel,Jones,Male,Michigan,Detroit,2020-09-06,Customer Service,Help Desk Technician,Bachelor,77153,Satisfactory,No,1984-02-13,
00-98007006,Juan,Hernandez,Male,New York,Rochester,2019-03-03,Operations,Inventory Specialist,High School,61424,Satisfactory,No,2001-09-06,
00-53191535,Michael,Love,Male,New York,Buffalo,2017-02-15,Customer Service,Customer Service Representative,Bachelor,69316,Good,No,1990-02-01,
00-52940967,Donna,Perry,Male,New York,Rochester,2017-05-09,IT,Software Developer,Bachelor,102246,Good,No,2003-09-18,
00-20453825,Jennifer,Olson,Male,New York,New York City,2020-07-04,IT,Software Developer,Master,81295,Satisfactory,Yes,1964-02-04,
00-26025721,Timothy,Garza,Male,New York,New York City,2020-09-08,Sales,Sales Consultant,Bachelor,104565,Excellent,Yes,1976-08-12,
00-17069536,Martha,Johnson,Male,Michigan,Grand Rapids,2017-01-17,Sales,Sales Consultant,Master,75647,Good,Yes,1967-03-31,
00-79226031,David,Vargas,Male,Illinois,Naperville,2024-02-22,Operations,Operations Analyst,Bachelor,96085,Good,No,1984-01-21,
00-63811222,Crystal,Williams,Female,North Carolina,Greensboro,2016-08-10,Operations,Operations Manager,Master,114684,Excellent,No,1968-11-17,
00-72423883,Dylan,Jackson,Male,New York,Buffalo,2023-12-25,Operations,Inventory Specialist,Bachelor,62362,Good,No,2006-01-04,
00-51701149,Hector,Mullen,Female,New York,Buffalo,2018-08-21,Operations,Inventory Specialist,High School,54551,Good,No,1989-02-14,
00-84234670,Tanya,Walsh,Female,New York,Buffalo,2019-12-08,Finance,Accounts Payable Specialist,Bachelor,58342,Satisfactory,Yes,1983-10-17,
00-59515518,Jennifer,Stanley,Female,New York,Buffalo,2017-04-21,Customer Service,Customer Service Representative,High School,57402,Satisfactory,No,1987-08-07,
00-85672859,Stacey,Robinson,Female,Michigan,Warren,2023-08-24,Finance,Financial Analyst,PhD,109453,Satisfactory,Yes,1991-12-05,
00-93579731,Victoria,Dillon,Female,New York,Buffalo,2017-03-08,Operations,Logistics Coordinator,Bachelor,57869,Good,No,1964-12-28,
00-59428849,Jeffrey,Jenkins,Female,New York,New York City,2020-02-25,Customer Service,Support Specialist,High School,64610,Good,No,1981-05-08,
00-76217748,Laura,Hoover,Male,New York,Rochester,2024-03-11,Marketing,SEO Specialist,High School,65380,Excellent,No,1986-09-14,
00-36229153,Cindy,Dixon,Male,New York,Rochester,2022-03-07,IT,System Administrator,Bachelor,74382,Good,No,1985-01-11,
00-83357939,Jennifer,Cooper,Female,New York,New York City,2022-06-26,Sales,Sales Consultant,Bachelor,92756,Good,No,1989-11-15,
00-42900372,Candace,Jones,Male,New York,Buffalo,2017-05-27,Operations,Inventory Specialist,Bachelor,65667,Satisfactory,Yes,2002-01-05,
00-65034115,Paul,Rodriguez,Female,New York,Rochester,2015-03-20,IT,System Administrator,Bachelor,88555,Good,No,1992-04-15,
00-82684966,Alexandra,Blankenship,Male,New York,Rochester,2018-09-23,Operations,Operations Analyst,Bachelor,64599,Satisfactory,Yes,1961-08-17,
00-11287794,Robert,Hernandez,Male,New York,Buffalo,2024-02-07,Customer Service,Support Specialist,Bachelor,62839,Excellent,No,2004-12-15,
00-10196231,Gregory,Valenzuela,Male,Michigan,Detroit,2022-08-21,Sales,Sales Representative,Bachelor,66038,Good,Yes,1991-08-14,
